,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq
1389,SC50,RM,60.0,6000,2,None,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,4,0,5,375,1,0,360,735,GasA,5,Y,SBrkr,869,349,0,1218,0,1,1,0,3,1,3,6,8,1,4,Detchd,2003.0,Unf,2,440,3,3,2,0,0,0,0,0,0,0,No,No,0,Mar,2007,WD,Normal,11.782960235741939,2,2,0,1,1,2,4,1,2,2,1,2,1,2,1,36,9,12,3,4,1320,0,4,2,0,440,2,1,1.5,1953,1218,0,0,0,36,216,2.449489742783178,3814209,7449150177,44.19275958796871,1483524,1806932232,34.899856733230294,1483524,1806932232,34.899856733230294,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,1742400,2299968000,36.3318042491699
1390,SC20,RL,70.0,9100,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,4,3,PConc,4,3,2,6,1400,1,0,125,1525,GasA,5,Y,SBrkr,1525,0,0,1525,1,0,2,0,3,1,4,6,8,0,0,Attchd,2000.0,RFn,2,541,3,3,2,219,36,0,0,0,0,0,No,No,0,Sep,2006,WD,Normal,12.367345048436391,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,35,9,12,4,0,1623,0,6,2,0,541,0,2,3.0,3050,1525,36,1,0,49,343,2.6457513110645907,9302500,28372625000,55.226805085936306,2325625,3546578125,39.05124837953327,2325625,3546578125,39.05124837953327,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,2634129,4275191367,40.28647415696737
1391,SC90,RL,65.0,8944,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,1584,1584,GasA,3,Y,SBrkr,1584,0,0,1584,0,0,2,0,4,2,3,8,5,0,0,Detchd,1967.0,Unf,3,792,3,3,2,0,152,0,0,0,0,0,No,No,0,Apr,2009,WD,Normal,11.728044909070785,2,2,0,1,1,0,3,1,1,1,1,1,1,1,1,25,9,9,6,0,2376,0,4,1,0,792,0,2,2.0,3168,1584,152,0,0,25,125,2.23606797749979,10036224,31794757632,56.28498911788115,2509056,3974344704,39.7994974842648,2509056,3974344704,39.7994974842648,4,8,1.4142135623730951,9,27,1.7320508075688772,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,5645376,13413413376,48.744230427815765
1392,SC85,RL,68.0,7838,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,5,769,1,0,95,864,GasA,3,Y,SBrkr,900,0,0,900,1,0,1,0,3,1,3,6,8,1,1,Attchd,1967.0,RFn,1,288,3,3,2,175,144,0,0,0,0,0,MnWw,No,0,Dec,2006,WD,Normal,11.719947764402807,2,2,0,1,1,1,4,1,1,2,1,1,1,1,1,25,9,9,3,1,864,0,4,1,0,288,1,1,2.0,1764,900,144,0,0,25,125,2.23606797749979,3111696,5489031744,42.0,810000,729000000,30.0,810000,729000000,30.0,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,746496,644972544,29.393876913398138
1393,SC190,RM,60.0,10800,2,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,0,1,0,1,0,482,482,GasA,5,N,SBrkr,1221,691,0,1912,0,0,2,0,3,2,3,7,8,1,3,Detchd,2003.0,Unf,2,672,4,3,2,0,25,212,0,0,0,0,No,No,0,Apr,2008,WD,Normal,12.001511614739405,2,3,0,1,2,1,4,1,2,1,1,1,1,1,1,42,12,9,6,3,2688,0,6,1,0,1344,1,2,2.0,2394,1912,237,0,0,36,216,2.449489742783178,5731236,13720578984,48.92851929090027,3655744,6989782528,43.726422218150894,3655744,6989782528,43.726422218150894,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,7225344,19421724672,51.84592558726288
1394,SC120,RL,53.0,4045,2,None,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,4,3,PConc,4,3,2,6,1070,1,0,286,1356,GasA,5,Y,SBrkr,1500,0,0,1500,1,0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,Fin,3,648,3,3,2,161,20,0,0,0,0,0,No,No,0,Oct,2006,New,Partial,12.415437707935368,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,35,9,12,4,4,1944,0,6,2,0,648,2,2,3.0,2856,1500,20,1,1,49,343,2.6457513110645907,8156736,23295638016,53.44155686354955,2250000,3375000000,38.72983346207417,2250000,3375000000,38.72983346207417,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,16,64,2.0,3779136,7346640384,44.090815370097204
1395,SC60,RL,88.0,12665,2,None,3,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,3,1,0,1,0,1094,1094,GasA,5,Y,SBrkr,1133,1349,0,2482,0,0,2,1,4,1,4,9,8,1,4,BuiltIn,2005.0,Fin,3,642,3,3,2,144,39,0,0,0,0,0,No,No,0,Feb,2007,WD,Normal,12.546871224308068,3,2,0,1,1,2,4,2,2,1,1,2,2,1,2,40,9,12,4,4,1926,0,6,2,0,642,2,2,2.5,3576,2482,39,1,0,64,512,2.8284271247461903,12787776,45729086976,59.799665550904216,6160324,15289924168,49.8196748283246,6160324,15289924168,49.8196748283246,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,6.25,15.625,1.5811388300841898,16,64,2.0,3709476,7144450776,43.88621651498338
1396,SC20,RL,0.0,57200,2,None,3,Bnk,4,Inside,1,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,4,353,3,334,60,747,GasA,3,Y,SBrkr,1687,0,0,1687,1,0,1,0,3,1,3,7,7,2,3,Detchd,1966.0,Unf,2,572,3,3,0,0,0,50,0,0,0,0,No,No,0,Jun,2010,WD,Normal,11.982935344196433,2,2,0,1,1,1,3,1,1,2,1,1,1,1,1,25,9,9,3,6,1716,0,4,1,0,572,2,1,2.0,2434,1687,50,0,0,25,125,2.23606797749979,5924356,14419882504,49.33558553417604,2845969,4801149703,41.0731055558257,2845969,4801149703,41.0731055558257,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2944656,5053029696,41.42463035441596
1397,SC70,RM,51.0,6120,2,None,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,939,939,GasA,5,Y,SBrkr,939,574,0,1513,0,0,1,1,4,1,3,8,8,0,0,Detchd,1933.0,Unf,1,180,2,2,0,24,0,150,0,0,0,0,No,No,0,May,2007,WD,Normal,11.83138646878959,2,3,0,1,1,0,4,1,2,1,1,1,1,1,1,40,4,9,3,0,360,0,6,1,0,180,0,1,1.5,2452,1513,150,0,0,25,125,2.23606797749979,6012304,14742169408,49.51767361255979,2289169,3463512697,38.897300677553446,2289169,3463512697,38.897300677553446,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,129600,46656000,18.973665961010276
1398,SC50,RL,60.0,7200,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,180,4,352,676,1208,GasA,4,Y,FuseA,1136,768,0,1904,1,0,1,1,3,1,3,7,7,0,0,Attchd,1950.0,Unf,1,240,3,3,2,0,0,168,0,0,0,0,GdPrv,No,0,May,2009,WD,Normal,11.835016210489899,2,2,0,1,1,0,3,1,2,1,2,1,1,1,1,20,9,9,3,0,720,0,4,1,0,240,0,1,2.5,3112,1904,168,0,0,25,125,2.23606797749979,9684544,30138300928,55.78530272392541,3625216,6902411264,43.634848458542855,3625216,6902411264,43.634848458542855,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,518400,373248000,26.832815729997478
1399,SC50,RL,51.0,6171,2,None,4,Lvl,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3,3,0,4,264,1,0,712,976,GasA,5,Y,SBrkr,1160,448,0,1608,0,0,2,1,3,1,4,7,8,1,4,Detchd,1925.0,Unf,1,216,2,3,2,147,16,0,0,0,0,0,MnPrv,No,0,Oct,2009,WD,Normal,11.831022768939789,2,2,0,1,1,2,4,2,2,2,1,1,1,1,1,36,6,9,4,4,432,0,4,1,0,216,2,2,2.5,2584,1608,16,0,0,36,216,2.449489742783178,6677056,17253512704,50.83306010855534,2585664,4157747712,40.099875311526844,2585664,4157747712,40.099875311526844,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,6.25,15.625,1.5811388300841898,16,64,2.0,186624,80621568,20.784609690826528
1400,SC50,RM,50.0,6000,2,None,4,Lvl,4,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,862,862,GasA,3,Y,SBrkr,950,208,0,1158,0,0,1,0,3,1,3,5,8,1,4,BuiltIn,1929.0,RFn,1,208,3,3,2,0,0,112,0,0,0,0,No,No,0,Jul,2008,WD,Normal,11.695255355062795,2,3,0,1,1,2,4,1,1,1,1,1,1,1,1,42,9,9,3,4,624,0,6,1,0,208,2,1,1.0,2020,1158,112,0,0,36,216,2.449489742783178,4080400,8242408000,44.94441010848846,1340964,1552836312,34.02939905434711,1340964,1552836312,34.02939905434711,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,389376,242970624,24.979991993593593
1401,SC60,RL,62.0,7415,2,None,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,0,6,759,1,0,80,839,GasA,5,Y,SBrkr,864,729,0,1593,1,0,2,1,3,1,3,8,8,1,3,Attchd,2004.0,Fin,2,398,3,3,2,100,75,0,0,0,0,0,No,No,0,Apr,2008,WD,Normal,12.170450649220749,2,2,0,1,1,1,4,1,2,2,1,1,1,1,1,30,9,9,3,3,1194,0,4,1,0,398,1,1,3.5,2432,1593,75,0,0,36,216,2.449489742783178,5914624,14384365568,49.31531202375181,2537649,4042474857,39.91240408695021,2537649,4042474857,39.91240408695021,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,9,27,1.7320508075688772,1425636,1702209384,34.55430508634199
1402,SC20,RL,64.0,6762,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,2,1,0,1,0,1286,1286,GasA,5,Y,SBrkr,1294,0,0,1294,0,0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,RFn,2,662,3,3,2,168,55,0,0,0,0,0,No,No,0,Jul,2006,New,Partial,12.174994689959313,3,2,0,1,1,2,4,2,2,1,1,2,2,1,2,35,9,12,4,4,1986,0,6,2,0,662,2,2,2.0,2580,1294,55,0,1,49,343,2.6457513110645907,6656400,17173512000,50.79370039680118,1674436,2166720184,35.9722114972099,1674436,2166720184,35.9722114972099,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,3944196,7833173256,44.56455991031439
1403,SC20,RL,49.0,15256,2,None,3,Lvl,4,CulDSac,3,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,929,1,0,556,1485,GasA,5,Y,SBrkr,1464,0,0,1464,1,0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,Unf,3,754,3,3,2,168,160,0,0,0,0,0,No,No,0,Aug,2007,WD,Normal,12.552930054797935,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,40,9,12,4,0,2262,0,6,2,0,754,0,2,3.0,2949,1464,160,1,0,64,512,2.8284271247461903,8696601,25646276349,54.30469592954186,2143296,3137785344,38.262252939417984,2143296,3137785344,38.262252939417984,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,16,64,2.0,5116644,11573848728,47.56048780237646
1404,SC50,RL,60.0,10410,2,1,4,Lvl,4,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,0,1,0,1,0,672,672,GasA,3,Y,SBrkr,694,520,0,1214,0,0,1,0,3,1,3,6,8,0,0,Detchd,1998.0,Unf,3,936,3,3,2,216,0,160,0,0,0,0,MnPrv,No,0,Jan,2006,WD,Family,11.561725152903833,1,2,0,1,1,0,4,1,1,1,1,1,1,1,1,12,9,9,3,0,2808,0,2,1,0,936,0,1,1.0,1886,1214,160,0,0,9,27,1.7320508075688772,3556996,6708494456,43.42810150121693,1473796,1789188344,34.84250278036869,1473796,1789188344,34.84250278036869,1,1,1.0,9,27,1.7320508075688772,9,27,1.7320508075688772,1.0,1.0,1.0,9,27,1.7320508075688772,7884864,22140698112,52.99056519796708
1405,SC120,RM,44.0,3842,2,None,3,HLS,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,4,3,PConc,5,3,3,6,1373,1,0,221,1594,GasA,5,Y,SBrkr,1646,0,0,1646,1,1,2,0,2,1,4,5,8,1,4,Attchd,2004.0,Fin,2,482,3,3,2,128,53,0,0,155,0,0,No,No,0,Jan,2008,WD,Normal,12.524530013005734,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,40,9,12,4,4,1446,0,6,2,0,482,2,2,3.5,3240,1646,208,1,0,64,512,2.8284271247461903,10497600,34012224000,56.92099788303083,2709316,4459534136,40.570925550201586,2709316,4459534136,40.570925550201586,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,16,64,2.0,2090916,3023464536,38.02630668366309
1406,SC85,RL,70.0,8445,2,None,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4,3,2,6,656,1,0,112,768,GasA,3,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,3,5,8,0,0,Detchd,1988.0,Unf,2,396,3,3,2,58,0,0,0,0,0,0,MnPrv,No,0,Mar,2009,WD,Normal,11.798111925972618,2,3,0,1,1,0,4,1,1,2,1,1,2,1,1,35,9,9,3,0,1188,0,6,1,0,396,0,1,2.0,1536,768,0,0,0,25,125,2.23606797749979,2359296,3623878656,39.191835884530846,589824,452984832,27.712812921102035,589824,452984832,27.712812921102035,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,1411344,1676676672,34.46737587922817
1407,SC20,RL,0.0,8780,2,None,3,Lvl,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,0,5,625,1,0,208,833,GasA,5,Y,SBrkr,833,0,0,833,1,0,1,0,3,1,3,5,8,0,0,No,,No,0,0,0,0,2,0,0,0,0,0,0,0,MnPrv,No,0,Mar,2009,WD,Normal,11.626263078808801,2,2,0,0,0,0,4,1,2,2,1,1,1,1,1,25,0,9,3,0,0,0,4,1,0,0,0,1,2.0,1666,833,0,0,0,25,125,2.23606797749979,2775556,4624076296,40.8166632639171,693889,578009537,28.861739379323623,693889,578009537,28.861739379323623,4,8,1.4142135623730951,9,27,1.7320508075688772,0,0,0.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,0,0,0.0
1408,SC70,RM,60.0,7740,2,None,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,0,1,0,1,0,622,622,GasA,4,Y,SBrkr,741,622,0,1363,0,0,1,0,3,1,3,6,8,0,0,Detchd,1966.0,Unf,2,528,3,3,2,0,0,0,0,168,0,0,No,No,0,Jun,2010,WD,Normal,11.74006900564972,2,3,0,1,1,0,4,1,2,1,1,1,1,1,1,28,9,9,3,0,1584,0,6,1,0,528,0,1,1.0,1985,1363,168,0,0,16,64,2.0,3940225,7821346625,44.553338819890925,1857769,2532139147,36.91882988394946,1857769,2532139147,36.91882988394946,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,1.0,1.0,1.0,9,27,1.7320508075688772,2509056,3974344704,39.7994974842648
1409,SC60,RL,46.0,20544,2,None,3,Lvl,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,3,4,CBlock,4,3,0,1,0,1,0,791,791,GasA,4,Y,SBrkr,1236,857,0,2093,0,0,2,1,3,1,3,7,8,1,3,Attchd,1986.0,Fin,2,542,3,3,2,364,63,0,0,0,0,0,MnPrv,No,0,Nov,2008,WD,Normal,12.278397958261774,3,2,0,1,1,1,4,1,2,1,1,1,2,2,1,42,9,12,3,3,1626,0,6,2,0,542,1,1,2.5,2884,2093,63,1,0,49,343,2.6457513110645907,8317456,23987543104,53.70288632839021,4380649,9168698357,45.749316934791494,4380649,9168698357,45.749316934791494,9,27,1.7320508075688772,9,27,1.7320508075688772,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,2643876,4298942376,40.32369030731191
1410,SC60,RL,79.0,12420,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,666,1,0,278,944,GasA,5,Y,SBrkr,944,896,0,1840,1,0,2,1,3,1,4,6,8,0,0,Attchd,2001.0,RFn,2,622,3,3,2,0,45,0,0,0,0,0,No,No,0,Jun,2009,WD,Normal,12.345838935721968,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,35,9,12,4,0,1866,0,6,2,0,622,0,2,3.5,2784,1840,45,0,0,49,343,2.6457513110645907,7750656,21577826304,52.76362383309168,3385600,6229504000,42.89522117905443,3385600,6229504000,42.89522117905443,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,16,64,2.0,3481956,6497329896,43.197222132910355
1411,SC50,RL,80.0,9600,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,4,120,1,0,736,856,GasA,5,Y,SBrkr,1112,556,0,1668,0,0,1,1,3,1,3,6,6,0,0,Attchd,1950.0,Unf,1,271,3,3,2,0,0,0,0,0,0,0,MnPrv,No,0,Sep,2009,WD,Normal,11.849404844423074,2,3,0,1,1,0,3,1,2,2,1,1,1,2,1,48,9,12,3,0,813,0,6,2,0,271,0,1,1.5,2524,1668,0,0,0,36,216,2.449489742783178,6370576,16079333824,50.23942674832188,2782224,4640749632,40.84115571332428,2782224,4640749632,40.84115571332428,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,660969,537367797,28.513154858766505
1412,SC90,RL,60.0,7200,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,Wall,2,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,3,6,8,0,0,Detchd,1956.0,Unf,2,420,3,3,2,0,0,0,0,0,0,0,No,No,0,Jun,2009,WD,Normal,11.407576060361786,2,2,0,1,1,0,4,1,1,0,0,0,0,1,1,20,9,9,6,0,1260,0,4,1,0,420,0,2,2.0,1040,1040,0,0,0,16,64,2.0,1081600,1124864000,32.2490309931942,1081600,1124864000,32.2490309931942,1081600,1124864000,32.2490309931942,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,1587600,2000376000,35.4964786985977
1413,SC20,RL,88.0,10994,2,None,3,Lvl,4,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,4,3,PConc,4,4,0,6,976,1,0,868,1844,GasA,5,Y,SBrkr,1844,0,0,1844,1,0,2,0,2,1,4,7,8,1,4,Attchd,2005.0,Fin,2,620,3,3,2,165,44,0,0,0,0,0,No,No,0,Sep,2009,COD,Abnorml,12.456835254920371,3,2,0,1,1,2,4,2,2,2,1,2,2,1,2,40,9,12,4,4,1860,0,6,2,0,620,2,2,3.0,3688,1844,44,1,0,64,512,2.8284271247461903,13601344,50161756672,60.728905802755904,3400336,6270219584,42.941821107167776,3400336,6270219584,42.941821107167776,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,3459600,6434856000,43.12771730569565
1414,SC50,RL,64.0,13053,2,2,4,Bnk,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,833,833,GasA,4,Y,SBrkr,1053,795,0,1848,0,0,1,1,4,1,4,8,8,1,4,Detchd,1922.0,Unf,2,370,3,3,0,0,0,0,0,220,0,0,No,No,0,Jun,2008,WD,Normal,12.240478903153711,2,3,0,1,1,2,4,2,2,1,1,1,1,1,1,42,9,9,4,4,1110,0,6,1,0,370,2,2,1.5,2681,1848,220,0,0,36,216,2.449489742783178,7187761,19270387241,51.778373863998475,3415104,6311112192,42.988370520409354,3415104,6311112192,42.988370520409354,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,16,64,2.0,1232100,1367631000,33.31666249791537
1415,SC120,RL,51.0,3635,2,None,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4,3,0,5,988,1,0,398,1386,GasA,5,Y,SBrkr,1569,0,0,1569,0,1,2,0,1,1,4,7,8,1,3,Attchd,2007.0,RFn,3,660,3,3,2,143,20,0,0,0,0,0,No,No,0,May,2009,WD,Normal,12.077676615757813,3,2,0,1,1,1,4,2,2,2,1,1,2,1,2,35,9,12,4,3,1980,0,6,2,0,660,1,2,2.5,2955,1569,20,1,0,49,343,2.6457513110645907,8732025,25803133875,54.35991169970753,2461761,3862503009,39.61060464067672,2461761,3862503009,39.61060464067672,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,6.25,15.625,1.5811388300841898,16,64,2.0,3920400,7762392000,44.49719092257398
1416,SC190,RM,60.0,11340,2,None,4,Lvl,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,3,3,PConc,3,3,0,1,0,1,0,777,777,GasA,4,Y,SBrkr,1246,1044,0,2290,0,0,2,0,4,2,3,11,8,0,0,Detchd,1971.0,Unf,2,560,3,3,0,0,0,114,0,0,0,0,No,No,0,Apr,2010,WD,Normal,11.715874472198905,2,2,0,1,1,0,4,1,2,1,1,1,1,1,1,24,9,9,6,0,1680,0,4,1,0,560,0,2,2.0,3067,2290,114,0,0,16,64,2.0,9406489,28849701763,55.380501984001555,5244100,12008989000,47.853944456021594,5244100,12008989000,47.853944456021594,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2822400,4741632000,40.98780306383839
